mid,time_stamp,from_uid,to_uid,content
43880,2021-12-04 03:48:43,905,6342,
43881,2021-10-11 09:23:30,1850,531,
43882,2021-09-18 03:09:28,1418,7442,
43883,2021-10-01 23:06:10,5664,7273,
43884,2021-10-16 04:39:36,4959,9894,
43885,2021-11-07 23:22:36,8869,9026,
43886,2021-10-10 12:29:23,3886,5589,
43887,2021-10-09 19:13:42,294,7099,
43888,2021-12-09 05:29:29,7052,2719,
43889,2021-10-06 11:30:11,2229,6021,
43890,2021-10-22 18:17:52,9587,5584,
43891,2021-10-17 20:19:31,5348,8991,
43892,2021-10-28 02:19:17,1534,4907,
43893,2021-11-30 21:05:20,1690,7139,
43894,2021-10-05 14:02:28,6668,7437,
43895,2021-10-19 19:53:06,6367,1836,
43896,2021-12-10 22:56:46,6763,2021,
43897,2021-09-28 23:51:21,7095,8263,
43898,2021-11-20 12:39:19,2474,7183,
43899,2021-10-11 21:00:07,1045,784,
43900,2021-11-08 06:20:05,3205,3987,
43901,2021-09-16 03:10:15,4096,1882,
43902,2021-12-03 02:11:30,5700,5427,
43903,2021-12-10 01:32:07,7154,900,
43904,2021-09-05 03:19:12,3669,7934,
43905,2021-11-19 04:35:16,8498,7254,
43906,2021-10-01 13:46:45,7354,4406,
43907,2021-10-20 02:32:54,3978,7563,
43908,2021-10-01 18:50:16,712,4457,
43909,2021-11-27 02:30:28,4106,3502,
43910,2021-12-12 08:45:06,1051,8867,
43911,2021-10-18 15:35:52,6090,3141,
43912,2021-10-03 23:07:02,9137,4498,
43913,2021-10-26 11:50:45,7515,9269,
43914,2021-12-02 16:06:09,9946,1560,
43915,2021-09-26 17:19:47,9243,2639,
43916,2021-10-30 19:24:20,6880,8341,
43917,2021-09-26 04:27:21,7740,7723,
43918,2021-10-07 04:52:50,4821,8109,
43919,2021-11-04 16:01:08,3938,8514,
43920,2021-12-10 07:48:09,8171,1814,
43921,2021-10-13 17:34:32,3940,3619,
43922,2021-11-11 17:32:59,1116,5646,
43923,2021-09-07 20:55:39,5266,8940,
43924,2021-11-06 05:48:42,2728,3300,
43925,2021-11-07 03:16:09,8274,4606,
43926,2021-10-30 07:50:36,4711,2739,
43927,2021-11-06 22:49:17,5482,5381,
43928,2021-10-05 20:42:36,8161,6101,
43929,2021-11-08 22:05:08,1588,9885,
43930,2021-09-12 22:54:02,9385,605,
43931,2021-11-25 01:25:24,768,1664,
43932,2021-12-04 23:43:58,8722,2602,
43933,2021-09-24 18:49:12,8900,7681,
43934,2021-10-12 12:19:29,7816,4981,
43935,2021-10-07 06:25:18,2820,1200,
43936,2021-12-08 20:01:27,1642,5895,
43937,2021-11-17 19:54:24,1984,1590,
43938,2021-11-01 07:41:00,3991,2425,
43939,2021-12-07 22:15:24,9321,4388,
43940,2021-11-10 04:38:34,5596,2190,
43941,2021-09-16 21:01:17,5133,570,
43942,2021-10-14 20:18:59,304,6268,
43943,2021-09-26 17:32:05,8239,2937,
43944,2021-11-26 06:21:44,9108,7470,
43945,2021-11-24 10:52:57,1457,2102,
43946,2021-10-21 09:22:22,7704,5064,
43947,2021-12-01 23:51:29,4629,9790,
43948,2021-11-14 11:33:09,1959,7019,
43949,2021-11-05 15:57:36,9338,7607,
43950,2021-09-15 15:23:31,2432,1540,
43951,2021-10-20 21:08:51,6255,6870,
43952,2021-10-18 12:40:08,7455,3605,
43953,2021-10-22 22:53:16,6057,8075,
43954,2021-09-19 22:20:58,7578,9413,
43955,2021-12-10 05:15:59,8161,8207,
43956,2021-10-25 10:54:20,46,8477,
43957,2021-11-08 07:03:44,6509,263,
43958,2021-11-29 01:08:24,3102,7100,
43959,2021-11-05 06:08:45,926,796,
43960,2021-11-26 19:41:45,8323,2415,
43961,2021-10-08 07:43:49,8621,7409,
43962,2021-12-07 11:36:44,6374,290,
43963,2021-10-01 20:40:32,5915,5874,
43964,2021-09-04 23:06:50,8235,1509,
43965,2021-10-30 06:05:41,4053,3150,
43966,2021-11-12 09:18:49,4461,998,
43967,2021-11-08 01:46:49,5838,3086,
43968,2021-12-07 01:36:03,1171,4129,
43969,2021-09-07 16:47:43,193,8964,
43970,2021-12-02 11:51:17,2479,9637,
43971,2021-11-28 20:59:05,410,9296,
43972,2021-12-07 21:12:07,6590,1511,
43973,2021-10-10 16:36:49,3438,677,
43974,2021-09-09 02:46:48,6638,5055,
43975,2021-11-08 21:26:31,6362,5550,
43976,2021-12-06 03:24:33,4877,1462,
43977,2021-10-08 17:41:44,6648,9859,
43978,2021-12-11 12:52:29,8129,4859,
43979,2021-12-06 11:41:37,8011,1622,
43980,2021-10-25 23:49:50,9357,7747,
43981,2021-11-14 03:13:59,3131,2702,
43982,2021-10-15 14:17:55,4377,3582,
43983,2021-09-19 10:35:07,3949,2815,
43984,2021-11-19 09:41:53,5763,2656,
43985,2021-09-30 17:10:35,9813,681,
43986,2021-10-11 08:39:26,8651,8101,
43987,2021-11-15 16:55:49,8387,3899,
43988,2021-11-05 11:08:36,1575,8367,
43989,2021-12-01 19:22:12,6062,740,
43990,2021-10-25 13:51:24,1467,7366,
43991,2021-11-18 23:09:24,7240,9458,
43992,2021-09-28 01:07:23,1191,9344,
43993,2021-11-10 09:41:48,9319,3216,
43994,2021-11-15 12:58:44,1992,2062,
43995,2021-11-21 10:21:47,7718,903,
43996,2021-12-03 06:02:10,5499,2355,
43997,2021-09-04 20:08:25,4389,7475,
43998,2021-12-04 04:49:23,4236,1502,
43999,2021-11-06 03:00:25,1622,6959,
44000,2021-10-26 01:13:16,4856,6220,
44001,2021-10-04 07:55:01,5592,9049,
44002,2021-11-19 16:51:53,5564,8139,
44003,2021-10-02 22:48:01,4066,4019,
44004,2021-10-21 11:49:47,7086,3543,
44005,2021-09-25 22:17:12,6580,5504,
44006,2021-10-11 05:00:06,1854,7697,
44007,2021-09-20 21:08:43,5584,461,
44008,2021-11-17 09:05:42,6778,9802,
44009,2021-12-01 06:54:52,8574,2927,
44010,2021-10-26 10:27:00,9862,8193,
44011,2021-11-22 07:01:13,5775,8609,
44012,2021-10-31 18:26:57,2629,4413,
44013,2021-09-22 20:08:11,2756,3844,
44014,2021-10-12 02:07:08,4035,2821,
44015,2021-11-04 17:52:43,3529,9534,
44016,2021-10-17 10:20:20,1646,9673,
44017,2021-10-16 14:13:04,8908,3225,
44018,2021-09-28 18:15:11,3520,9059,
44019,2021-12-08 02:20:10,1024,1556,
44020,2021-11-24 16:34:05,9478,439,
44021,2021-09-13 12:39:28,9350,2629,
44022,2021-11-12 04:27:31,7978,5154,
44023,2021-10-07 12:51:13,7617,8264,
44024,2021-09-12 10:07:07,1981,4335,
44025,2021-09-19 23:37:03,6442,3258,
44026,2021-11-04 01:30:09,6716,9391,
44027,2021-10-20 21:11:00,9480,4575,
44028,2021-10-21 08:32:29,8170,5546,
44029,2021-12-11 05:36:46,9452,5934,
44030,2021-11-12 17:41:21,8269,9142,
44031,2021-10-17 03:52:48,4343,2224,
44032,2021-12-03 13:54:08,1405,9894,
44033,2021-10-29 17:42:07,7722,5663,
44034,2021-11-29 08:50:16,4538,4994,
44035,2021-10-06 21:19:20,505,6264,
44036,2021-11-15 12:45:31,5020,3929,
44037,2021-11-20 03:47:59,8482,4495,
44038,2021-10-01 21:08:39,3957,9703,
44039,2021-12-10 04:33:02,3696,2374,
44040,2021-12-08 21:53:08,1731,8502,
44041,2021-10-10 22:26:41,573,4675,
44042,2021-10-09 23:04:33,4656,8361,
44043,2021-09-06 18:15:11,9870,8118,
44044,2021-10-08 02:54:19,9866,3037,
44045,2021-09-25 23:54:58,8802,8280,
44046,2021-11-08 09:21:56,9898,751,
44047,2021-12-07 06:00:43,3018,4099,
44048,2021-09-19 00:37:00,5139,3319,
44049,2021-10-05 18:59:20,6436,8884,
44050,2021-12-08 20:59:32,2728,1971,
44051,2021-11-15 12:56:45,8246,6050,
44052,2021-10-18 22:05:34,3013,7669,
44053,2021-10-31 12:50:18,8404,5733,
44054,2021-09-04 07:38:23,1586,2628,
44055,2021-10-05 16:05:05,3706,4850,
44056,2021-10-31 02:10:47,4927,948,
44057,2021-09-15 09:17:34,2008,7577,
44058,2021-11-03 18:58:11,1923,7998,
44059,2021-10-13 18:57:31,8503,105,
44060,2021-11-22 20:45:25,9925,3833,
44061,2021-09-30 09:15:32,6482,2752,
44062,2021-11-18 12:38:00,5062,2139,
44063,2021-09-14 23:24:56,4582,6109,
44064,2021-10-05 09:20:38,6844,9034,
44065,2021-12-05 13:01:01,9491,4014,
44066,2021-10-22 04:41:58,243,5866,
44067,2021-11-02 14:08:09,5295,5973,
44068,2021-11-21 20:39:26,5304,4049,
44069,2021-10-04 18:06:39,6118,8188,
44070,2021-10-20 20:47:30,3308,2445,
44071,2021-11-12 11:28:54,551,4428,
44072,2021-12-11 07:53:43,5058,9302,
44073,2021-12-12 12:07:45,9780,7110,
44074,2021-10-21 04:10:23,8938,9699,
44075,2021-10-03 11:42:34,8912,3085,
44076,2021-11-03 14:18:05,3566,3581,
44077,2021-09-24 18:21:01,7117,3460,
44078,2021-10-22 03:09:20,232,8232,
44079,2021-09-29 11:21:31,8193,1137,
44080,2021-12-07 19:00:51,1382,8170,
44081,2021-10-23 00:34:05,2933,3338,
44082,2021-12-09 05:51:00,8207,4893,
44083,2021-12-09 04:56:23,8953,989,
44084,2021-10-27 08:05:02,825,5757,
44085,2021-09-10 08:10:55,720,145,
44086,2021-09-20 21:33:01,8782,8658,
44087,2021-09-29 11:35:58,6368,2869,
44088,2021-11-24 04:52:23,2244,1344,
44089,2021-10-10 06:33:37,4423,7700,
44090,2021-11-29 08:22:04,100,7026,
44091,2021-12-09 17:34:20,3141,7907,
44092,2021-12-02 00:15:35,824,5115,
44093,2021-10-30 09:50:21,5515,2848,
44094,2021-11-03 23:09:30,8287,2325,
44095,2021-11-15 05:42:50,8202,4601,
44096,2021-10-02 22:37:34,5523,2323,
44097,2021-10-14 14:00:23,3423,9382,
44098,2021-11-15 09:29:39,8284,3468,
44099,2021-11-20 08:22:28,8570,342,
44100,2021-09-25 18:47:01,5782,1251,
44101,2021-12-11 00:33:25,9516,8819,
44102,2021-09-22 20:18:30,6785,569,
44103,2021-09-26 00:07:18,7170,1225,
44104,2021-10-22 14:39:59,4462,8148,
44105,2021-09-21 13:37:04,9879,2138,
44106,2021-10-21 22:28:31,3466,5719,
44107,2021-12-04 08:45:34,7198,3742,
44108,2021-09-15 20:39:23,808,6168,
44109,2021-10-15 02:47:21,4541,530,
44110,2021-10-07 16:46:32,6450,826,
44111,2021-10-16 11:43:36,7835,9535,
44112,2021-10-19 13:35:51,2144,5963,
44113,2021-11-26 07:48:10,1887,2563,
44114,2021-09-11 19:04:36,3308,2086,
44115,2021-10-08 07:45:59,5112,7322,
44116,2021-10-20 22:18:34,1357,8109,
44117,2021-11-21 21:27:58,1864,968,
44118,2021-12-04 12:23:46,841,9167,
44119,2021-09-25 21:10:31,3592,7071,
44120,2021-10-25 03:57:39,7100,5874,
44121,2021-10-24 06:03:41,1485,2289,
44122,2021-09-16 07:06:14,6950,2471,
44123,2021-11-26 13:50:03,1699,2890,
44124,2021-12-03 01:49:15,5829,8478,
44125,2021-09-04 20:13:34,5183,2776,
44126,2021-11-06 19:34:15,9442,3208,
44127,2021-11-13 13:27:37,9790,4665,
44128,2021-11-06 17:41:54,5492,6117,
44129,2021-09-26 13:08:55,2991,717,
44130,2021-10-10 08:17:33,1890,3327,
44131,2021-11-02 18:17:12,977,8119,
44132,2021-10-28 23:21:24,7191,6723,
44133,2021-10-22 09:51:20,4420,5446,
44134,2021-09-17 03:07:11,8231,9591,
44135,2021-09-07 13:26:05,7233,4832,
44136,2021-10-01 05:26:16,520,3235,
44137,2021-12-06 21:03:38,4823,9,
44138,2021-10-08 11:42:54,5196,4039,
44139,2021-10-17 04:44:46,3673,2926,
44140,2021-11-29 12:21:54,4253,2682,
44141,2021-11-11 07:17:20,9194,1751,
44142,2021-10-05 22:24:07,6139,8120,
44143,2021-10-08 18:28:30,3657,4109,
44144,2021-11-22 23:36:32,6225,1837,
44145,2021-12-05 23:07:26,4317,1007,
44146,2021-11-24 23:00:17,2590,2056,
44147,2021-10-19 07:54:42,2390,1051,
44148,2021-10-08 23:39:46,9123,3235,
44149,2021-11-16 14:52:45,8486,2118,
44150,2021-10-20 10:01:54,2946,2261,
44151,2021-09-26 16:31:47,7840,5644,
44152,2021-11-25 23:08:34,4285,722,
44153,2021-11-11 14:11:09,4274,3781,
44154,2021-10-27 22:50:49,8619,8858,
44155,2021-11-20 13:19:39,4022,5145,
44156,2021-11-13 05:24:28,3512,4107,
44157,2021-11-28 10:03:32,3415,9025,
44158,2021-10-03 04:36:27,8281,9117,
44159,2021-09-20 02:52:22,6370,3587,
44160,2021-10-31 23:17:46,1832,7715,
44161,2021-10-01 20:26:16,6246,4707,
44162,2021-09-22 04:34:19,3501,9443,
44163,2021-09-12 21:15:32,4054,4470,
44164,2021-09-10 05:19:56,8909,5181,
44165,2021-11-13 17:23:07,6030,9128,
44166,2021-10-21 08:42:08,1532,62,
44167,2021-12-09 04:35:50,379,8167,
44168,2021-09-25 12:53:22,1343,8682,
44169,2021-09-21 19:43:25,1059,3014,
44170,2021-12-02 04:55:44,827,2608,
44171,2021-09-09 06:56:29,4930,7356,
44172,2021-10-31 20:37:35,2296,2655,
44173,2021-11-22 11:59:39,9153,2763,
44174,2021-11-05 06:36:04,5879,6317,
44175,2021-10-22 22:26:30,6618,1651,
44176,2021-09-11 14:42:08,6981,549,
44177,2021-10-12 15:03:38,6580,8967,
44178,2021-10-25 13:22:51,200,6254,
44179,2021-10-07 14:43:15,3698,5540,
44180,2021-11-02 07:38:54,8421,8145,
44181,2021-11-22 01:03:38,206,5769,
44182,2021-10-03 21:30:50,5429,745,
44183,2021-09-12 14:32:39,3807,1626,
44184,2021-11-18 05:12:15,404,8228,
44185,2021-10-29 16:50:25,6431,365,
44186,2021-09-11 22:06:52,3914,2017,
44187,2021-10-17 00:46:54,8589,1337,
44188,2021-12-08 15:45:33,5511,3243,
44189,2021-11-02 06:50:19,3130,3552,
44190,2021-11-21 04:07:15,634,7901,
44191,2021-11-20 13:15:58,518,3217,
44192,2021-10-03 16:24:03,4786,6194,
44193,2021-12-01 09:26:47,5036,859,
44194,2021-09-26 13:24:14,483,13,
44195,2021-11-11 21:12:10,4209,7478,
44196,2021-12-09 16:11:46,2574,5930,
44197,2021-09-12 12:35:38,7391,7651,
44198,2021-12-10 09:40:46,1758,3320,
44199,2021-09-26 21:20:48,2253,1154,
44200,2021-11-07 04:14:58,7806,8299,
44201,2021-11-23 03:05:03,6101,234,
44202,2021-11-25 06:07:22,5152,1336,
44203,2021-11-16 07:50:51,9620,7653,
44204,2021-10-25 08:48:46,1787,283,
44205,2021-09-15 09:36:44,2372,7015,
44206,2021-09-30 08:56:32,3415,4776,
44207,2021-10-11 14:54:48,5819,8143,
44208,2021-11-11 02:53:34,9178,350,
44209,2021-12-07 22:18:38,4237,1145,
44210,2021-09-28 07:59:00,3067,2754,
44211,2021-10-05 16:11:10,4661,9338,
44212,2021-09-29 06:35:23,984,9416,
44213,2021-12-05 08:00:25,2007,2874,
44214,2021-09-08 17:03:33,9399,2795,
44215,2021-09-10 14:29:24,8174,980,
44216,2021-10-14 03:30:20,3166,544,
44217,2021-09-25 11:46:38,4545,3852,
44218,2021-09-05 22:30:32,1954,5916,
44219,2021-09-18 11:53:10,9325,3121,
44220,2021-11-28 06:33:46,7365,3271,
44221,2021-10-10 04:30:28,1324,198,
44222,2021-11-19 07:43:00,4999,2274,
44223,2021-10-24 20:55:50,164,8265,
44224,2021-11-20 14:08:27,8504,3628,
44225,2021-11-13 22:22:45,1004,4664,
44226,2021-10-31 07:27:42,8462,5907,
44227,2021-09-12 14:25:04,9849,3308,
44228,2021-11-05 14:38:45,4254,7764,
44229,2021-11-10 03:40:43,9316,6157,
44230,2021-10-02 18:13:14,8957,8787,
44231,2021-09-05 02:27:09,6954,8303,
44232,2021-10-05 12:24:53,2259,4566,
44233,2021-11-05 09:24:44,4547,1179,
44234,2021-10-16 13:38:04,5685,195,
44235,2021-09-12 05:36:32,1357,4825,
44236,2021-10-22 22:49:04,8958,8547,
44237,2021-10-04 09:03:13,9931,8452,
44238,2021-09-08 21:53:23,9026,8552,
44239,2021-11-16 19:09:45,2154,8619,
44240,2021-10-11 06:55:10,8829,741,
44241,2021-11-09 09:17:33,2078,5468,
44242,2021-11-12 18:40:01,1215,1497,
44243,2021-09-14 14:40:54,5763,8229,
44244,2021-10-23 17:08:30,7344,313,
44245,2021-09-27 10:41:46,7031,6527,
44246,2021-11-28 02:21:22,1688,4764,
44247,2021-10-02 10:34:00,3683,3010,
44248,2021-11-21 01:16:53,4938,5009,
44249,2021-12-12 03:33:28,209,3282,
44250,2021-10-31 20:42:16,7333,9066,
44251,2021-10-26 09:25:37,7695,9000,
44252,2021-11-22 17:26:19,9497,5815,
44253,2021-11-14 17:08:20,4864,7142,
44254,2021-10-21 09:18:03,2354,4078,
44255,2021-10-09 04:16:01,6952,179,
44256,2021-09-12 16:02:41,367,7697,
44257,2021-11-28 18:06:28,9021,7992,
44258,2021-09-05 06:12:48,8371,5786,
44259,2021-10-06 21:03:41,7958,7509,
44260,2021-09-12 05:51:33,2343,7822,
44261,2021-10-25 19:38:53,850,768,
44262,2021-10-06 17:15:41,4088,2399,
44263,2021-10-17 10:16:06,7704,8641,
44264,2021-09-15 02:16:34,206,1691,
44265,2021-11-14 09:00:41,7936,8634,
44266,2021-12-01 07:43:04,1849,7353,
44267,2021-11-17 02:21:10,817,9602,
44268,2021-11-20 13:26:17,269,7529,
44269,2021-10-08 06:04:35,49,2338,
44270,2021-12-01 15:30:03,3211,398,
44271,2021-11-22 12:50:35,425,9747,
44272,2021-11-24 02:21:33,3283,7875,
44273,2021-10-11 07:13:50,1737,2928,
44274,2021-09-14 19:06:11,2730,9923,
44275,2021-10-20 15:54:04,747,2982,
44276,2021-12-07 08:52:56,2125,698,
44277,2021-10-11 21:44:04,4144,7639,
44278,2021-11-28 12:47:00,7676,7236,
44279,2021-10-19 20:07:33,6416,762,
44280,2021-09-30 11:53:05,8426,801,
44281,2021-11-30 16:31:14,4510,2297,
44282,2021-11-30 13:43:28,7010,6316,
44283,2021-09-25 03:31:10,5567,9024,
44284,2021-09-14 05:43:28,4031,3489,
44285,2021-11-16 23:36:27,509,214,
44286,2021-09-17 00:19:16,4066,1309,
44287,2021-12-09 12:42:48,937,8063,
44288,2021-11-26 20:25:43,2453,632,
44289,2021-11-12 10:09:05,4710,1308,
44290,2021-09-15 00:11:57,5766,8830,
44291,2021-11-18 09:55:59,4096,6502,
44292,2021-11-12 19:28:28,9597,995,
44293,2021-09-07 08:42:46,9493,4722,
44294,2021-11-29 22:20:27,2642,8029,
44295,2021-09-10 21:16:04,7294,6353,
44296,2021-09-17 08:32:03,4451,4654,
44297,2021-09-13 17:54:57,4607,1853,
44298,2021-10-12 06:51:43,9743,3944,
44299,2021-11-04 12:19:58,9067,9346,
44300,2021-09-10 02:01:06,9000,3774,
44301,2021-11-18 16:46:26,5132,4257,
44302,2021-09-05 20:25:53,3891,6837,
44303,2021-10-23 21:39:00,8822,7403,
44304,2021-09-20 18:31:50,1541,4591,
44305,2021-09-10 16:10:35,8678,8034,
44306,2021-11-09 01:46:40,869,7989,
44307,2021-10-23 03:26:33,8712,5273,
44308,2021-09-05 10:26:42,2229,7730,
44309,2021-12-01 10:55:01,1437,7849,
44310,2021-10-06 15:35:34,775,7133,
44311,2021-10-19 03:53:26,456,8346,
44312,2021-10-27 23:30:18,4306,8365,
44313,2021-12-09 21:10:51,9961,2576,
44314,2021-09-04 15:06:21,5981,8639,
44315,2021-10-19 15:45:58,1354,3120,
44316,2021-11-02 06:36:25,4208,6429,
44317,2021-12-08 10:28:44,559,4209,
44318,2021-12-09 20:45:56,6605,857,
44319,2021-09-17 15:31:50,6130,2724,
44320,2021-11-15 23:10:27,2053,3101,
44321,2021-11-08 18:55:09,301,1805,
44322,2021-12-11 23:27:07,5278,4132,
44323,2021-11-10 12:06:59,6909,6199,
44324,2021-10-27 03:58:50,6134,1453,
44325,2021-10-12 06:46:59,3345,3935,
44326,2021-11-19 21:55:53,4732,6730,
44327,2021-10-09 23:45:14,1864,3885,
44328,2021-09-04 04:18:11,2784,5467,
44329,2021-10-03 22:12:03,6244,5429,
44330,2021-09-28 09:11:18,3567,3808,
44331,2021-09-21 22:22:13,5737,6591,
44332,2021-09-23 16:43:13,9447,2480,
44333,2021-09-05 02:08:44,4247,75,
44334,2021-11-01 16:13:36,5042,1544,
44335,2021-09-11 14:43:31,214,5118,
44336,2021-09-17 03:34:17,8974,6967,
44337,2021-10-12 13:38:26,5586,47,
44338,2021-11-18 00:02:41,6064,3620,
44339,2021-11-21 11:43:59,7597,9778,
44340,2021-12-04 07:22:42,5646,2935,
44341,2021-10-14 04:08:49,3257,8055,
44342,2021-10-31 04:19:37,9228,7471,
44343,2021-09-11 00:05:10,9728,6354,
44344,2021-12-09 17:24:39,3328,1155,
44345,2021-09-05 08:52:08,1722,3527,
44346,2021-09-21 05:12:46,9909,7279,
44347,2021-10-07 06:12:34,3571,4284,
44348,2021-09-14 04:40:14,1798,181,
44349,2021-10-28 23:34:08,7642,2780,
44350,2021-11-07 20:00:23,8208,5267,
44351,2021-11-07 12:24:55,3784,8942,
44352,2021-11-26 18:35:43,7743,5765,
44353,2021-09-23 22:08:56,979,5489,
44354,2021-11-03 14:06:59,6113,5697,
44355,2021-10-13 06:03:27,5269,3794,
44356,2021-09-27 01:12:27,4528,4483,
44357,2021-09-28 21:50:33,4963,6736,
44358,2021-10-13 21:05:19,5344,7654,
44359,2021-11-05 01:17:02,6691,1422,
44360,2021-09-28 15:01:25,821,5247,
44361,2021-11-02 13:09:06,4033,3607,
44362,2021-11-14 02:56:51,7394,9184,
44363,2021-10-08 11:06:27,8199,6690,
44364,2021-10-29 04:51:32,5378,1588,
44365,2021-09-19 12:59:04,5728,3503,
44366,2021-12-08 12:31:05,4003,6233,
44367,2021-09-24 12:45:15,2570,9810,
44368,2021-12-02 06:05:59,6856,3857,
44369,2021-09-18 22:47:00,1264,5519,
44370,2021-10-03 18:37:56,5334,7438,
44371,2021-11-25 05:40:20,5191,4361,
44372,2021-12-03 15:43:38,444,2381,
44373,2021-10-10 05:55:27,3109,3947,
44374,2021-11-10 23:14:02,1449,2013,
44375,2021-12-11 01:04:43,1821,1835,
44376,2021-12-08 12:39:58,9214,4171,
44377,2021-11-14 23:38:42,6508,8349,
44378,2021-09-14 23:12:04,7798,8447,
44379,2021-10-19 13:25:15,5890,9812,
44380,2021-09-05 21:22:09,8283,2436,
44381,2021-11-11 09:50:47,4153,8330,
44382,2021-11-10 20:29:23,3994,4185,
44383,2021-11-13 04:42:27,1444,9458,
44384,2021-11-10 17:27:01,4383,2988,
44385,2021-11-07 06:15:57,9647,3476,
44386,2021-09-14 19:51:02,6749,1678,
44387,2021-11-13 22:41:11,9223,5071,
44388,2021-09-12 00:33:08,2965,2187,
44389,2021-10-17 10:32:30,8054,2514,
44390,2021-11-14 23:30:56,4770,3135,
44391,2021-11-13 07:11:14,7138,8900,
44392,2021-10-31 01:00:59,9013,5197,
44393,2021-10-01 10:36:15,6717,6235,
44394,2021-10-14 17:34:23,3713,6147,
44395,2021-09-26 07:29:20,7948,1218,
44396,2021-10-10 05:34:51,1206,4330,
44397,2021-10-16 23:33:44,2558,3798,
44398,2021-11-13 09:02:21,7041,7485,
44399,2021-10-02 07:42:28,8043,3890,
44400,2021-09-13 00:40:28,3123,3934,
44401,2021-11-14 05:39:46,9915,9808,
44402,2021-12-09 21:07:39,4828,4255,
44403,2021-10-31 18:54:08,8681,1436,
44404,2021-11-09 00:00:12,592,750,
44405,2021-09-07 04:51:46,8917,7242,
44406,2021-11-20 04:06:24,274,4792,
44407,2021-09-25 08:41:41,5831,1306,
44408,2021-09-16 19:09:58,2464,6505,
44409,2021-11-30 13:13:06,5778,5500,
44410,2021-11-01 20:58:12,4730,6142,
44411,2021-12-02 22:49:33,7479,9509,
44412,2021-12-03 11:15:58,4747,9783,
44413,2021-09-23 12:27:48,206,265,
44414,2021-09-11 01:24:09,866,5696,
44415,2021-09-16 05:44:32,7564,7489,
44416,2021-10-18 14:19:07,7177,5251,
44417,2021-09-15 14:48:30,3104,6832,
44418,2021-09-23 03:56:27,9060,5345,
44419,2021-10-29 11:08:38,644,1458,
44420,2021-09-19 17:26:37,3927,7750,
44421,2021-12-03 11:51:14,7378,6993,
44422,2021-10-12 16:00:50,4211,8093,
44423,2021-10-31 03:35:44,6472,5776,
44424,2021-10-17 08:31:59,9740,8197,
44425,2021-09-21 01:11:54,4693,714,
44426,2021-09-12 00:39:53,4151,8861,
44427,2021-09-10 07:00:54,2314,8265,
44428,2021-10-25 02:21:17,8053,513,
44429,2021-10-29 10:24:12,6284,3891,
44430,2021-09-30 07:15:11,3269,699,
44431,2021-11-14 21:31:38,6925,8160,
44432,2021-12-03 11:41:28,7463,9741,
44433,2021-10-25 15:24:30,6577,9426,
44434,2021-12-03 21:41:41,335,331,
44435,2021-11-02 02:32:36,9467,1982,
44436,2021-10-11 11:46:39,9775,277,
44437,2021-12-12 11:30:31,4156,5916,
44438,2021-10-02 12:42:02,3854,1544,
44439,2021-10-01 15:00:10,3808,7249,
44440,2021-09-21 01:28:02,3237,197,
44441,2021-11-17 06:02:47,6947,2936,
44442,2021-10-06 06:08:28,3204,4890,
44443,2021-11-26 11:41:36,814,4027,
44444,2021-11-23 14:54:10,8944,1996,
44445,2021-09-05 07:50:13,9291,7425,
44446,2021-10-12 04:48:43,3602,1001,
44447,2021-10-11 02:23:24,7592,3070,
44448,2021-10-01 21:46:26,4600,2850,
44449,2021-11-13 11:20:09,9712,1828,
44450,2021-10-12 17:49:24,5341,7102,
44451,2021-09-04 04:21:14,6342,7737,
44452,2021-11-13 06:06:37,133,7328,
44453,2021-10-27 03:01:46,6306,3688,
44454,2021-09-10 20:54:54,9582,1967,
44455,2021-12-04 20:47:45,7165,6249,
44456,2021-09-11 04:38:50,3844,206,
44457,2021-11-07 23:11:24,2623,3723,
44458,2021-12-10 22:38:53,3955,5291,
44459,2021-12-06 04:55:54,6981,2099,
44460,2021-10-12 06:49:50,5917,4682,
44461,2021-10-30 11:53:45,8596,8603,
44462,2021-11-10 04:32:17,4757,7499,
44463,2021-10-16 16:53:36,4968,1242,
44464,2021-09-15 08:03:07,5396,2681,
44465,2021-11-28 10:44:22,2777,1640,
44466,2021-11-24 21:05:42,6773,7342,
44467,2021-10-26 08:32:29,4817,8614,
44468,2021-11-28 18:06:52,9377,1582,
44469,2021-10-12 11:36:53,3455,571,
44470,2021-11-15 01:53:26,1600,4535,
44471,2021-10-23 23:23:55,7859,2780,
44472,2021-10-01 21:38:08,4506,708,
44473,2021-09-17 20:01:38,8182,5661,
44474,2021-10-29 06:09:52,1113,4330,
44475,2021-12-09 00:06:38,9537,8944,
44476,2021-10-02 16:13:15,8761,1380,
44477,2021-09-18 08:10:13,5706,6321,
44478,2021-11-01 19:14:33,6047,9221,
44479,2021-11-08 13:40:15,8487,8945,
44480,2021-11-25 01:43:30,1829,5999,
44481,2021-09-05 04:59:39,4118,7143,
44482,2021-10-19 06:01:36,3267,7178,
44483,2021-11-19 10:54:03,54,8459,
44484,2021-10-25 21:09:45,9582,4047,
44485,2021-12-04 08:41:15,8209,3345,
44486,2021-11-09 19:25:52,8811,2062,
44487,2021-09-22 17:22:13,3723,3823,
44488,2021-10-18 20:24:44,7490,2790,
44489,2021-10-19 11:50:56,8738,7398,
44490,2021-09-09 02:08:13,5958,8607,
44491,2021-10-02 17:18:25,8756,3526,
